,eol_pk,trait_eol_pk,predicate,value_uri,measurement,units_uri,literal
1117,MetaTrait-192826919,R265-PK103455917,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1118,MetaTrait-192823799,R265-PK103452793,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1119,MetaTrait-192820732,R265-PK103449723,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1120,MetaTrait-192819065,R265-PK103448055,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1121,MetaTrait-192819354,R265-PK103448345,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1122,MetaTrait-192818541,R265-PK103447531,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1123,MetaTrait-192814922,R264-PK103443912,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1124,MetaTrait-192808465,R263-PK103437449,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1125,MetaTrait-192808549,R263-PK103437533,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1126,MetaTrait-192632756,R251-PK103261526,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1127,MetaTrait-192632574,R251-PK103261344,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1128,MetaTrait-192632712,R251-PK103261482,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1129,MetaTrait-192630860,R251-PK103259630,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1130,MetaTrait-192631688,R251-PK103260458,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1131,MetaTrait-192616823,R249-PK103245590,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1132,MetaTrait-192613357,R249-PK103242122,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1133,MetaTrait-192613976,R249-PK103242742,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1134,MetaTrait-192613327,R249-PK103242092,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1135,MetaTrait-192613012,R249-PK103241776,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1136,MetaTrait-192613030,R249-PK103241794,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1137,MetaTrait-192613181,R249-PK103241946,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1138,MetaTrait-192606095,R247-PK103234854,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1139,MetaTrait-192596292,R247-PK103225034,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1140,MetaTrait-192585021,R247-PK103213742,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1141,MetaTrait-192574452,R246-PK103203169,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1142,MetaTrait-192573616,R246-PK103202333,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1143,MetaTrait-192572042,R246-PK103200759,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1144,MetaTrait-192570199,R246-PK103198915,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1145,MetaTrait-192566697,R246-PK103195413,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1146,MetaTrait-192566701,R246-PK103195417,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1147,MetaTrait-192555834,R245-PK103184550,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1148,MetaTrait-192542091,R245-PK103170790,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1149,MetaTrait-192517544,R245-PK103146232,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1150,MetaTrait-192515725,R294-PK103144413,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1151,MetaTrait-192512300,R243-PK103140988,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1152,MetaTrait-192512144,R243-PK103140832,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1153,MetaTrait-192512612,R243-PK103141300,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1154,MetaTrait-192508871,R243-PK103137554,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1155,MetaTrait-192510508,R243-PK103139192,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1156,MetaTrait-192505536,R243-PK103134218,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1157,MetaTrait-192504477,R243-PK103133158,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1158,MetaTrait-192501786,R243-PK103130464,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1159,MetaTrait-192496055,R243-PK103124732,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1160,MetaTrait-192494698,R243-PK103123374,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1161,MetaTrait-192490139,R243-PK103118812,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1162,MetaTrait-192487011,R243-PK103115682,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1163,MetaTrait-192488590,R243-PK103117262,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1164,MetaTrait-192488154,R243-PK103116826,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1165,MetaTrait-192485761,R243-PK103114432,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1166,MetaTrait-192481834,R242-PK103110505,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1167,MetaTrait-192482798,R242-PK103111469,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1168,MetaTrait-192479589,R241-PK103108260,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1169,MetaTrait-192476202,R240-PK103104873,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1170,MetaTrait-192477107,R240-PK103105779,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1171,MetaTrait-192470325,R239-PK103098996,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1172,MetaTrait-192468060,R239-PK103096730,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1173,MetaTrait-192468058,R239-PK103096728,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1174,MetaTrait-192467063,R238-PK103095733,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1175,MetaTrait-192464805,R238-PK103093475,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1176,MetaTrait-192464385,R238-PK103093055,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1177,MetaTrait-192461922,R238-PK103090591,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1178,MetaTrait-192459442,R237-PK103088110,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1179,MetaTrait-192457717,R236-PK103086385,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1180,MetaTrait-192448504,R235-PK103077164,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1181,MetaTrait-192446499,R235-PK103075156,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1182,MetaTrait-192428015,R231-PK103056670,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1183,MetaTrait-192425551,R231-PK103054206,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1184,MetaTrait-192424355,R231-PK103053008,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1185,MetaTrait-192421459,R231-PK103050108,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1186,MetaTrait-192421695,R231-PK103050344,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1187,MetaTrait-192419721,R231-PK103048368,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1188,MetaTrait-192420365,R231-PK103049012,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1189,MetaTrait-192419677,R231-PK103048324,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1190,MetaTrait-192418030,R231-PK103046676,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1191,MetaTrait-192417426,R231-PK103046072,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1192,MetaTrait-192413353,R231-PK103041998,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1193,MetaTrait-192409638,R231-PK103038282,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1194,MetaTrait-192406944,R231-PK103035588,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1195,MetaTrait-192407402,R231-PK103036046,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1196,MetaTrait-192406095,R230-PK103034735,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1197,MetaTrait-192405267,R230-PK103033903,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1198,MetaTrait-192405167,R230-PK103033803,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1199,MetaTrait-192404916,R230-PK103033549,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1200,MetaTrait-192403425,R230-PK103032055,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1201,MetaTrait-192402427,R230-PK103031057,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1202,MetaTrait-192313335,R227-PK102941823,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1203,MetaTrait-192311650,R227-PK102940135,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1204,MetaTrait-192307543,R227-PK102936021,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1205,MetaTrait-192301468,R507-PK102929945,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1206,MetaTrait-192301370,R507-PK102929847,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1207,MetaTrait-192297685,R507-PK102926157,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1208,MetaTrait-192296620,R507-PK102925091,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1209,MetaTrait-192295801,R507-PK102924271,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1210,MetaTrait-192294146,R507-PK102922615,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1211,MetaTrait-192292222,R507-PK102920685,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1212,MetaTrait-192288958,R507-PK102917417,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1213,MetaTrait-192288639,R507-PK102917097,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1214,MetaTrait-192287639,R226-PK102916096,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1215,MetaTrait-192284602,R226-PK102913052,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1216,MetaTrait-192285320,R226-PK102913770,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1217,MetaTrait-192281266,R226-PK102909712,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1218,MetaTrait-192269765,R226-PK102898196,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1219,MetaTrait-192264871,R226-PK102893298,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1220,MetaTrait-192262747,R226-PK102891172,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1221,MetaTrait-192261705,R226-PK102890128,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1222,MetaTrait-192252015,R226-PK102880434,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1223,MetaTrait-192250882,R226-PK102879300,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1224,MetaTrait-192237747,R226-PK102866158,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1225,MetaTrait-192236606,R226-PK102865016,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1226,MetaTrait-192237317,R226-PK102865728,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1227,MetaTrait-192235354,R226-PK102863762,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1228,MetaTrait-192234354,R226-PK102862762,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1229,MetaTrait-192226810,R224-PK102855217,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1230,MetaTrait-192227874,R224-PK102856281,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1231,MetaTrait-192223290,R224-PK102851695,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1232,MetaTrait-192224247,R224-PK102852653,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1233,MetaTrait-192222056,R224-PK102850461,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1234,MetaTrait-192219693,R365-PK102848098,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1235,MetaTrait-192218851,R365-PK102847256,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1236,MetaTrait-192217138,R365-PK102845540,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1237,MetaTrait-192213891,R365-PK102842292,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1238,MetaTrait-192212791,R365-PK102841192,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1239,MetaTrait-192213167,R365-PK102841568,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1240,MetaTrait-192201866,R223-PK102830265,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1241,MetaTrait-192195478,R223-PK102823871,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1242,MetaTrait-192189755,R223-PK102818145,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1243,MetaTrait-192179078,R223-PK102807465,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1244,MetaTrait-192176197,R223-PK102804583,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1245,MetaTrait-192174793,R223-PK102803179,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1246,MetaTrait-192173679,R223-PK102802065,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1247,MetaTrait-192170322,R222-PK102798708,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1248,MetaTrait-192161212,R502-PK102789591,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1249,MetaTrait-192158673,R502-PK102787051,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1250,MetaTrait-192158519,R502-PK102786897,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1251,MetaTrait-192156823,R502-PK102785201,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1252,MetaTrait-191914697,R522-PK102542880,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1253,MetaTrait-191908335,R522-PK102536512,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1254,MetaTrait-191905450,R522-PK102533620,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1255,MetaTrait-191902455,R522-PK102530624,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1256,MetaTrait-191900999,R522-PK102529166,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1257,MetaTrait-191900459,R522-PK102528624,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1258,MetaTrait-191891137,R522-PK102519294,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1259,MetaTrait-191890621,R522-PK102518778,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1260,MetaTrait-191889217,R522-PK102517374,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1261,MetaTrait-191887682,R522-PK102515838,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1262,MetaTrait-191889101,R522-PK102517258,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1263,MetaTrait-191888475,R522-PK102516632,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1264,MetaTrait-191888150,R522-PK102516306,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1265,MetaTrait-191883769,R522-PK102511924,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1266,MetaTrait-191884309,R522-PK102512464,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1267,MetaTrait-191884523,R522-PK102512678,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1268,MetaTrait-191883477,R522-PK102511632,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1269,MetaTrait-191882514,R218-PK102510669,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1270,MetaTrait-191879232,R218-PK102507387,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1271,MetaTrait-191877796,R218-PK102505951,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1272,MetaTrait-191874479,R401-PK102502634,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1273,MetaTrait-191870425,R401-PK102498574,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1274,MetaTrait-191867197,R401-PK102495344,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1275,MetaTrait-191863652,R401-PK102491796,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1276,MetaTrait-191864424,R401-PK102492570,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1277,MetaTrait-191865492,R401-PK102493638,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1278,MetaTrait-191861616,R401-PK102489758,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1279,MetaTrait-191863468,R401-PK102491612,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1280,MetaTrait-191860208,R401-PK102488350,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1281,MetaTrait-191845117,R217-PK102473251,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1282,MetaTrait-191843858,R217-PK102471991,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1283,MetaTrait-191843544,R217-PK102471677,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1284,MetaTrait-191837002,R216-PK102465132,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1285,MetaTrait-191835210,R216-PK102463338,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1286,MetaTrait-191830667,R216-PK102458794,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1287,MetaTrait-191737794,R215-PK102365867,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1288,MetaTrait-191733787,R215-PK102361859,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1289,MetaTrait-191730817,R215-PK102358887,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1290,MetaTrait-191731465,R215-PK102359535,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1291,MetaTrait-191730933,R215-PK102359003,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
